time,open,high,low,close,volume
2019/09/03 06:03:00,50.90478566,50.90478566,50.90478566,50.90478566,1200
2019/09/03 06:05:00,50.9937498,50.9937498,50.9937498,50.9937498,452
2019/09/03 06:06:00,50.9937498,50.9937498,50.9937498,50.9937498,400
2019/09/03 06:10:00,50.90725689,50.90725689,50.90725689,50.90725689,452
2019/09/03 06:20:00,50.94926773,50.94926773,50.94926773,50.94926773,992
2019/09/03 06:36:00,50.98139367,50.98139367,50.98139367,50.98139367,800
2019/09/03 06:46:00,51.00116348,51.00116348,50.97150877,50.97150877,800
2019/09/03 06:49:00,50.97397999,51.08024271,50.97397999,51.08024271,3624
2019/09/03 06:50:00,50.97150877,50.97150877,50.97150877,50.97150877,1976
2019/09/03 06:54:00,50.97150877,50.97150877,50.97150877,50.97150877,800
2019/09/03 06:55:00,51.03081819,51.03081819,51.03081819,51.03081819,400
2019/09/03 07:01:00,50.98139367,51.1543795,50.98139367,51.10248375,12328
2019/09/03 07:03:00,51.0975413,51.0975413,51.0975413,51.0975413,400
2019/09/03 07:06:00,51.03081819,51.03081819,51.00610593,51.00610593,1440
2019/09/03 07:09:00,50.98139367,50.98139367,50.96903754,50.96903754,1972
2019/09/03 07:10:00,51.00610593,51.00610593,51.00610593,51.00610593,2800
2019/09/03 07:11:00,51.00610593,51.03081819,51.00610593,51.03081819,2408
2019/09/03 07:14:00,51.02587574,51.03081819,51.02587574,51.03081819,5600
2019/09/03 07:15:00,51.03081819,51.03081819,51.03081819,51.03081819,4556
2019/09/03 07:21:00,51.06788658,51.07777149,51.06788658,51.07777149,3244
2019/09/03 07:28:00,51.03081819,51.03081819,51.01104838,51.01104838,2000
2019/09/03 07:29:00,51.03081819,51.03823187,51.03081819,51.03823187,11300
2019/09/03 07:31:00,51.03823187,51.03823187,51.03823187,51.03823187,848
2019/09/03 07:32:00,51.06788658,51.06788658,51.06788658,51.06788658,2800
2019/09/03 07:33:00,51.03081819,51.03081819,51.03081819,51.03081819,988
2019/09/03 07:34:00,51.03328942,51.03328942,51.03081819,51.03328942,4868
2019/09/03 07:36:00,51.06788658,51.08024271,51.06788658,51.08024271,12160
2019/09/03 07:37:00,51.06788658,51.06788658,51.05305923,51.05553045,26672
2019/09/03 07:41:00,51.06047291,51.06047291,51.06047291,51.06047291,1428
2019/09/03 07:42:00,51.05553045,51.05553045,51.05553045,51.05553045,888
2019/09/03 07:43:00,51.04317432,51.08024271,51.04317432,51.08024271,2676
2019/09/03 07:45:00,51.08024271,51.08024271,51.08024271,51.08024271,2692
2019/09/03 07:48:00,51.050588,51.07777149,51.04317432,51.07777149,9460
2019/09/03 07:50:00,51.03576065,51.03576065,50.99622103,51.03576065,13184
2019/09/03 07:52:00,51.03081819,51.03081819,51.03081819,51.03081819,500
2019/09/03 07:54:00,51.01846206,51.01846206,51.01846206,51.01846206,4000
2019/09/03 07:55:00,50.98880735,50.98880735,50.96903754,50.96903754,7920
2019/09/03 08:00:00,50.99622103,50.99622103,50.9838649,50.9838649,4060
2019/09/03 08:01:00,51.03081819,51.08024271,50.95668141,50.95668141,89404
2019/09/03 08:03:00,51.00610593,51.00610593,51.00610593,51.00610593,840
2019/09/03 08:04:00,50.9838649,51.01846206,50.98139367,50.98139367,27684
2019/09/03 08:05:00,50.98141838,51.02587574,50.98139367,51.02587574,13904
2019/09/03 08:08:00,51.01846206,51.02587574,51.00610593,51.00610593,2864
2019/09/03 08:09:00,51.01846206,51.01846206,50.9937498,50.9937498,7008
2019/09/03 08:10:00,50.97150877,50.97645122,50.95668141,50.97645122,7992
2019/09/03 08:11:00,50.97645122,50.97645122,50.97645122,50.97645122,1408
2019/09/03 08:12:00,50.95668141,50.95668141,50.95668141,50.95668141,4136
2019/09/03 08:13:00,50.95668141,50.95668141,50.95668141,50.95668141,3008
2019/09/03 08:14:00,50.9369116,50.93938283,50.92949792,50.93196915,12072
2019/09/03 08:15:00,50.90972812,50.93196915,50.90972812,50.93196915,2780
2019/09/03 08:16:00,50.95173896,50.96409509,50.93196915,50.93196915,4416
2019/09/03 08:17:00,50.93938283,50.93938283,50.9369116,50.9369116,3296
2019/09/03 08:19:00,50.95173896,50.95668141,50.94432528,50.94432528,6004
2019/09/03 08:20:00,50.96162386,50.96903754,50.94679651,50.94679651,10012
2019/09/03 08:21:00,50.96903754,50.97150877,50.96903754,50.97150877,2000
2019/09/03 08:22:00,50.96903754,50.97150877,50.94434999,50.97150877,10844
2019/09/03 08:23:00,50.95668141,50.95668141,50.95173896,50.95173896,1292
2019/09/03 08:24:00,50.93938283,50.93938283,50.93196915,50.93196915,3440
2019/09/03 08:25:00,50.9369116,50.9369116,50.93196915,50.93196915,3360
2019/09/03 08:26:00,50.9270267,50.9270267,50.9270267,50.9270267,400
2019/09/03 08:27:00,50.91467057,50.9270267,50.91219934,50.9270267,3968
2019/09/03 08:28:00,50.90972812,51.03081819,50.90972812,51.02340451,32832
2019/09/03 08:29:00,50.99869225,50.99869225,50.99869225,50.99869225,1044
2019/09/03 08:30:00,50.96903754,51.05553045,50.93444038,51.05553045,11852
2019/09/03 08:31:00,51.050588,51.050588,51.050588,51.050588,1872
2019/09/03 08:32:00,51.05553045,51.05553045,51.04317432,51.05553045,8976
2019/09/03 08:33:00,51.00857716,51.02093329,51.00857716,51.01846206,4924
2019/09/03 08:36:00,51.01351961,51.10989743,51.01351961,51.10989743,17668
2019/09/03 08:37:00,51.12966724,51.1741493,51.11978233,51.1741493,22508
2019/09/03 08:38:00,51.15190827,51.1741493,51.15190827,51.1741493,2032
2019/09/03 08:39:00,51.15685072,51.16673563,51.10495497,51.10495497,4728
2019/09/03 08:40:00,51.10248375,51.10495497,51.10248375,51.10495497,3004
2019/09/03 08:42:00,51.08271394,51.11731111,51.08024271,51.10495497,5460
2019/09/03 08:43:00,51.09259884,51.11731111,51.06294413,51.06294413,8876
2019/09/03 08:44:00,51.11236865,51.11731111,51.06788658,51.08271394,7660
2019/09/03 08:45:00,51.08394955,51.08590182,51.08394955,51.08590182,1356
2019/09/03 08:46:00,51.13955214,51.13955214,51.13955214,51.13955214,1928
2019/09/03 08:47:00,51.12719601,51.12719601,51.09012762,51.09012762,1500
2019/09/03 08:48:00,51.11483988,51.11975762,51.07035781,51.07035781,11540
2019/09/03 08:49:00,51.05553045,51.08024271,51.05553045,51.08024271,5240
2019/09/03 08:50:00,51.08024271,51.08271394,51.08024271,51.08271394,3084
2019/09/03 08:51:00,51.080218,51.080218,51.05305923,51.05305923,5248
2019/09/03 08:52:00,51.11978233,51.11978233,51.05894075,51.05894075,6908
2019/09/03 08:54:00,51.06010222,51.06788658,51.05553045,51.05553045,2164
2019/09/03 08:55:00,51.03823187,51.06294413,50.9937498,50.9937498,17896
2019/09/03 08:56:00,50.9937498,50.9937498,50.98139367,50.98139367,2940
2019/09/03 08:57:00,50.9937498,50.9937498,50.95668141,50.95668141,7000
2019/09/03 08:58:00,50.96656632,50.96656632,50.96656632,50.96656632,472
2019/09/03 08:59:00,50.96656632,50.96656632,50.96656632,50.96656632,3980
2019/09/03 09:00:00,50.99127858,50.99127858,50.99127858,50.99127858,844
2019/09/03 09:01:00,50.99127858,51.02093329,50.99127858,51.02093329,1152
2019/09/03 09:02:00,50.99622103,51.01351961,50.99622103,50.99622103,4772
2019/09/03 09:03:00,50.99619632,51.00608122,50.9838649,50.98880735,4596
2019/09/03 09:04:00,50.98139367,51.00610593,50.96903754,50.96903754,11328
2019/09/03 09:05:00,50.95915264,50.95915264,50.95915264,50.95915264,748
2019/09/03 09:06:00,50.99933477,50.99933477,50.99933477,50.99933477,1524
2019/09/03 09:07:00,51.01351961,51.01351961,51.01351961,51.01351961,4860
2019/09/03 09:09:00,50.97645122,50.97892245,50.97645122,50.97892245,1888
2019/09/03 09:10:00,50.96903754,50.96903754,50.96409509,50.96409509,1576
2019/09/03 09:11:00,50.95668141,50.95668141,50.95668141,50.95668141,1036
2019/09/03 09:12:00,50.9600917,50.9600917,50.9600917,50.9600917,416
2019/09/03 09:13:00,51.01599084,51.03081819,50.98880735,50.98880735,14836
2019/09/03 09:14:00,50.95668141,50.95668141,50.94679651,50.94926773,15616
2019/09/03 09:15:00,51.00857716,51.01599084,51.00610593,51.00610593,5004
2019/09/03 09:16:00,51.00610593,51.00610593,50.9937498,50.9937498,2608
2019/09/03 09:17:00,51.01599084,51.01599084,51.01599084,51.01599084,488
2019/09/03 09:18:00,51.01599084,51.04811678,51.01599084,51.04811678,2404
2019/09/03 09:19:00,51.06294413,51.06294413,51.05800168,51.05800168,1592
2019/09/03 09:20:00,51.02093329,51.03081819,50.98139367,50.98139367,11528
2019/09/03 09:21:00,51.00610593,51.00610593,51.00610593,51.00610593,2196
2019/09/03 09:22:00,50.96903754,51.00610593,50.96903754,50.97150877,10096
2019/09/03 09:23:00,50.96903754,50.96903754,50.96903754,50.96903754,856
2019/09/03 09:24:00,50.99372509,50.9937498,50.98139367,50.9937498,6424
2019/09/03 09:25:00,50.96903754,50.96903754,50.96903754,50.96903754,484
2019/09/03 09:27:00,51.00610593,51.00613064,51.00610593,51.00613064,1688
2019/09/03 09:29:00,51.00610593,51.10989743,50.9937498,51.10989743,16840
2019/09/03 09:30:00,51.05800168,51.05800168,51.00363471,51.01104838,15372
2019/09/03 09:31:00,51.01351961,51.11236865,50.93444038,51.01599084,2088864
2019/09/03 09:32:00,51.00857716,51.05738387,50.97397999,50.98900505,228608
2019/09/03 09:33:00,50.9957515,51.02340451,50.94926773,50.95173896,329780
2019/09/03 09:34:00,50.95668141,50.95668141,50.86524605,50.91961302,907428
2019/09/03 09:35:00,50.91467057,51.05553045,50.91467057,51.02834697,626528
2019/09/03 09:36:00,51.02686423,51.08271394,50.9937498,51.03205381,522228
2019/09/03 09:37:00,51.03081819,51.09366147,51.02587574,51.02834697,598296
2019/09/03 09:38:00,51.02834697,51.050588,50.93814722,50.94185405,441304
2019/09/03 09:39:00,50.94185405,51.03328942,50.94185405,50.9937498,293176
2019/09/03 09:40:00,50.99869225,51.01104838,50.94432528,50.94914417,287728
2019/09/03 09:41:00,50.95915264,50.9806523,50.93938283,50.94061844,255748
2019/09/03 09:42:00,50.94432528,50.97645122,50.90972812,50.90972812,301100
2019/09/03 09:43:00,50.90972812,50.9369116,50.89242953,50.93073354,385764
2019/09/03 09:44:00,50.92816346,50.99745664,50.92816346,50.96903754,410884
2019/09/03 09:45:00,50.96903754,50.99869225,50.96409509,50.98139367,264640
2019/09/03 09:46:00,50.98633612,51.02093329,50.97912014,51.01599084,264352
2019/09/03 09:47:00,51.02093329,51.05305923,51.00360999,51.01351961,492836
2019/09/03 09:48:00,51.01846206,51.04305076,50.96162386,51.0082559,784052
2019/09/03 09:49:00,51.00116348,51.00610593,50.97397999,50.9838649,263508
2019/09/03 09:50:00,50.98262928,50.9937498,50.92949792,50.98028162,247896
2019/09/03 09:51:00,50.97892245,51.0407031,50.97892245,51.02340451,232872
2019/09/03 09:52:00,51.02805042,51.11731111,51.02805042,51.08765639,422236
2019/09/03 09:53:00,51.08765639,51.13213846,51.08765639,51.1227478,304092
2019/09/03 09:54:00,51.11978233,51.12966724,51.10248375,51.11449391,221432
2019/09/03 09:55:00,51.11483988,51.14943704,51.1074262,51.14202337,237448
2019/09/03 09:56:00,51.13955214,51.14943704,51.09259884,51.1074262,247552
2019/09/03 09:57:00,51.10866181,51.11731111,51.08765639,51.09507007,195816
2019/09/03 09:58:00,51.0975413,51.1074262,51.06294413,51.06294413,150444
2019/09/03 09:59:00,51.06294413,51.08172545,51.05305923,51.05305923,180040
2019/09/03 10:00:00,51.06047291,51.07777149,51.05800168,51.07777149,134528
2019/09/03 10:01:00,51.07282904,51.07282904,50.89984321,50.90725689,796584
2019/09/03 10:02:00,50.90725689,50.91219934,50.8034654,50.83559133,761480
2019/09/03 10:03:00,50.82817766,50.93196915,50.82817766,50.88748708,503888
2019/09/03 10:04:00,50.87577347,50.89490076,50.81458591,50.82447082,256020
2019/09/03 10:05:00,50.82076398,50.82447082,50.6428357,50.6996739,997064
2019/09/03 10:06:00,50.69720267,50.72685739,50.67001919,50.69720267,461176
2019/09/03 10:07:00,50.70214513,50.72932861,50.60233231,50.61318099,563840
2019/09/03 10:08:00,50.61565221,50.66013428,50.60823854,50.65519183,423240
2019/09/03 10:09:00,50.66250666,50.71193118,50.65272061,50.70090951,337412
2019/09/03 10:10:00,50.6996739,50.6996739,50.63542202,50.67496164,359776
2019/09/03 10:11:00,50.67743287,50.70575312,50.6494833,50.67496164,408132
2019/09/03 10:12:00,50.67990409,50.68237532,50.62553712,50.65272061,268824
2019/09/03 10:13:00,50.65272061,50.65272061,50.57608789,50.59588241,361640
2019/09/03 10:14:00,50.59716744,50.60823854,50.5618042,50.59420197,330916
2019/09/03 10:15:00,50.59338647,50.60329608,50.50691827,50.51680317,519572
2019/09/03 10:16:00,50.51680317,50.55881402,50.47726355,50.54934922,404108
2019/09/03 10:17:00,50.54398666,50.57364137,50.54151543,50.56869892,317392
2019/09/03 10:18:00,50.57364137,50.59835363,50.55634279,50.57117015,381092
2019/09/03 10:19:00,50.57364137,50.58352628,50.55098023,50.56128524,232428
2019/09/03 10:20:00,50.56375647,50.58006656,50.5291593,50.53657298,327476
2019/09/03 10:21:00,50.53904421,50.55557671,50.53657298,50.55078253,146056
2019/09/03 10:22:00,50.55387156,50.59588241,50.54892911,50.59341118,322156
2019/09/03 10:23:00,50.59093995,50.59338647,50.54398666,50.55387156,249128
2019/09/03 10:24:00,50.55634279,50.6156275,50.55140034,50.6156275,247352
2019/09/03 10:25:00,50.61565221,50.61565221,50.5291593,50.55634279,422408
2019/09/03 10:26:00,50.55634279,50.56869892,50.5291593,50.53039492,184844
2019/09/03 10:27:00,50.52421685,50.53657298,50.46737865,50.51233025,538248
2019/09/03 10:28:00,50.51186072,50.57117015,50.49950459,50.56746331,232712
2019/09/03 10:29:00,50.56622769,50.63542202,50.56128524,50.59341118,392700
2019/09/03 10:30:00,50.5859975,50.63542202,50.5859975,50.61565221,321372
2019/09/03 10:31:00,50.61318099,50.61318099,50.55016472,50.55389628,326244
2019/09/03 10:32:00,50.55387156,50.57117015,50.53904421,50.54398666,194432
2019/09/03 10:33:00,50.54892911,50.58105505,50.54398666,50.58105505,121632
2019/09/03 10:34:00,50.57364137,50.57364137,50.54151543,50.56499208,136860
2019/09/03 10:35:00,50.56857536,50.60206047,50.55140034,50.59835363,138308
2019/09/03 10:36:00,50.59835363,50.62059467,50.53904421,50.57117015,259448
2019/09/03 10:37:00,50.56622769,50.61565221,50.56622769,50.60082486,180904
2019/09/03 10:38:00,50.60529778,50.64036448,50.59093995,50.59331233,176836
2019/09/03 10:39:00,50.59588241,50.62884856,50.59341118,50.62059467,133512
2019/09/03 10:40:00,50.61565221,50.62845317,50.59341118,50.61565221,109312
2019/09/03 10:41:00,50.61565221,50.65766306,50.60082486,50.65519183,173940
2019/09/03 10:42:00,50.65519183,50.81582153,50.64407131,50.77133946,1139804
2019/09/03 10:43:00,50.78616681,50.79597758,50.7218408,50.72438616,222680
2019/09/03 10:44:00,50.73179984,50.73674229,50.69720267,50.72438616,165908
2019/09/03 10:45:00,50.72932861,50.74415597,50.70461635,50.70585197,205696
2019/09/03 10:46:00,50.70214513,50.72685739,50.66754796,50.71450126,211232
2019/09/03 10:47:00,50.7095588,50.71697248,50.66260551,50.67001919,210028
2019/09/03 10:48:00,50.67743287,50.689789,50.65052121,50.6559332,169728
2019/09/03 10:49:00,50.65766306,50.68731777,50.65024938,50.67496164,156004
2019/09/03 10:50:00,50.67496164,50.74909842,50.67496164,50.69937735,346884
2019/09/03 10:51:00,50.6996739,50.71944371,50.67570301,50.71373518,139180
2019/09/03 10:52:00,50.71203003,50.71450126,50.67619725,50.70446808,108864
2019/09/03 10:53:00,50.70708758,50.75156965,50.68736719,50.74346403,243264
2019/09/03 10:54:00,50.74168474,50.76390107,50.71694777,50.7293039,162804
2019/09/03 10:55:00,50.73179984,50.74909842,50.71697248,50.72016036,104216
2019/09/03 10:56:00,50.72191494,50.74539158,50.72191494,50.73427107,159536
2019/09/03 10:57:00,50.73179984,50.75156965,50.72685739,50.73921352,110808
2019/09/03 10:58:00,50.73427107,50.74168474,50.71203003,50.72191494,221788
2019/09/03 10:59:00,50.71944371,50.73179984,50.69473145,50.69720267,149220
2019/09/03 11:00:00,50.70461635,50.76392578,50.70399855,50.76392578,179816
2019/09/03 11:01:00,50.766397,50.766397,50.7095588,50.72191494,108432
2019/09/03 11:02:00,50.72191494,50.72685739,50.70417153,50.72191494,101428
2019/09/03 11:03:00,50.73179984,50.74509504,50.67001919,50.70214513,223396
2019/09/03 11:04:00,50.70461635,50.73424635,50.68237532,50.68731777,105412
2019/09/03 11:05:00,50.68731777,50.71450126,50.68492068,50.689789,98772
2019/09/03 11:06:00,50.68484654,50.70214513,50.64777815,50.67496164,217492
2019/09/03 11:07:00,50.67866848,50.7095588,50.66013428,50.6911976,245372
2019/09/03 11:08:00,50.68731777,50.7341475,50.68484654,50.7095588,196712
2019/09/03 11:09:00,50.70461635,50.72685739,50.66754796,50.68336381,222496
2019/09/03 11:10:00,50.689789,50.70177444,50.67990409,50.69473145,97660
2019/09/03 11:11:00,50.69720267,50.70461635,50.58846873,50.60329608,366832
2019/09/03 11:12:00,50.60576731,50.63789325,50.60576731,50.61248905,118888
2019/09/03 11:13:00,50.60823854,50.61318099,50.54398666,50.57364137,295020
2019/09/03 11:14:00,50.57858382,50.59341118,50.57117015,50.58105505,137824
2019/09/03 11:15:00,50.5761126,50.58597279,50.55930826,50.57364137,152344
2019/09/03 11:16:00,50.56375647,50.59145891,50.54892911,50.58352628,137980
2019/09/03 11:17:00,50.58105505,50.59341118,50.56869892,50.59341118,68160
2019/09/03 11:18:00,50.59835363,50.61812344,50.56499208,50.5761126,232832
2019/09/03 11:19:00,50.57364137,50.59266981,50.56551104,50.59217557,115480
2019/09/03 11:20:00,50.59093995,50.60823854,50.58352628,50.59588241,77500
2019/09/03 11:21:00,50.59341118,50.64036448,50.5859975,50.62800834,270464
2019/09/03 11:22:00,50.62553712,50.63789325,50.61565221,50.61812344,129880
2019/09/03 11:23:00,50.61318099,50.63487835,50.61070976,50.61565221,85556
2019/09/03 11:24:00,50.61812344,50.65024938,50.61812344,50.61812344,174584
2019/09/03 11:25:00,50.62059467,50.65024938,50.60082486,50.64530693,117580
2019/09/03 11:26:00,50.64777815,50.67001919,50.61812344,50.62059467,167176
2019/09/03 11:27:00,50.61812344,50.65272061,50.61812344,50.65024938,73576
2019/09/03 11:28:00,50.65024938,50.66754796,50.64528221,50.65519183,189588
2019/09/03 11:29:00,50.65477172,50.6996739,50.62059467,50.62059467,411652
2019/09/03 11:30:00,50.62061938,50.67001919,50.61812344,50.67001919,265684
2019/09/03 11:31:00,50.66754796,50.75156965,50.65519183,50.71445183,530580
2019/09/03 11:32:00,50.71697248,50.71697248,50.65519183,50.68484654,215676
2019/09/03 11:33:00,50.67990409,50.69102461,50.66013428,50.66193828,160708
2019/09/03 11:34:00,50.66260551,50.66507674,50.60576731,50.65519183,234208
2019/09/03 11:35:00,50.65272061,50.69720267,50.65024938,50.66327274,195452
2019/09/03 11:36:00,50.66754796,50.70461635,50.66260551,50.68731777,188840
2019/09/03 11:37:00,50.68800971,50.72438616,50.68484654,50.71203003,125196
2019/09/03 11:38:00,50.71450126,50.73918881,50.70708758,50.7095588,167872
2019/09/03 11:39:00,50.71450126,50.72932861,50.7095588,50.72191494,65796
2019/09/03 11:40:00,50.71697248,50.72685739,50.70461635,50.71573687,116644
2019/09/03 11:41:00,50.71203003,50.72932861,50.68731777,50.69473145,93560
2019/09/03 11:42:00,50.70708758,50.71450126,50.69576936,50.6996739,92136
2019/09/03 11:43:00,50.70090951,50.71450126,50.67990409,50.68484654,105268
2019/09/03 11:44:00,50.68731777,50.71203003,50.68484654,50.68484654,102628
2019/09/03 11:45:00,50.68237532,50.7379779,50.68237532,50.7095588,209876
2019/09/03 11:46:00,50.7095588,50.72685739,50.69473145,50.71450126,151472
2019/09/03 11:47:00,50.7095588,50.72438616,50.6996739,50.70214513,70020
2019/09/03 11:48:00,50.7095588,50.84794746,50.70214513,50.80890209,419420
2019/09/03 11:49:00,50.80840785,50.83064888,50.80099417,50.82073927,204828
2019/09/03 11:50:00,50.82076398,50.82815294,50.80865497,50.81829275,118940
2019/09/03 11:51:00,50.81087907,50.81829275,50.78863804,50.79605172,133032
2019/09/03 11:52:00,50.79998097,50.80840785,50.78369559,50.78740243,97376
2019/09/03 11:53:00,50.78616681,50.80099417,50.78369559,50.79852294,190632
2019/09/03 11:54:00,50.79728733,50.79852294,50.77628191,50.78369559,113068
2019/09/03 11:55:00,50.78616681,50.79234488,50.76145455,50.78369559,140676
2019/09/03 11:56:00,50.78369559,50.78863804,50.75404087,50.76145455,86344
2019/09/03 11:57:00,50.76145455,50.76392578,50.72932861,50.74840648,133080
2019/09/03 11:58:00,50.74909842,50.7565121,50.73674229,50.74168474,89484
2019/09/03 11:59:00,50.74168474,50.75156965,50.71986382,50.73179984,96540
2019/09/03 12:00:00,50.73244236,50.74168474,50.72562177,50.73179984,99328
2019/09/03 12:01:00,50.72438616,50.73427107,50.70214513,50.73179984,136008
2019/09/03 12:02:00,50.72794473,50.72794473,50.69473145,50.69720267,102764
2019/09/03 12:03:00,50.70001987,50.7182081,50.67990409,50.69720267,187412
2019/09/03 12:04:00,50.69418778,50.72191494,50.69226022,50.71450126,69304
2019/09/03 12:05:00,50.72438616,50.75898333,50.71410586,50.73179984,219064
2019/09/03 12:06:00,50.73179984,50.74168474,50.71697248,50.74168474,63992
2019/09/03 12:07:00,50.74415597,50.75404087,50.7379779,50.73822503,58748
2019/09/03 12:08:00,50.74415597,50.74909842,50.70214513,50.7095588,84004
2019/09/03 12:09:00,50.70708758,50.71203003,50.67496164,50.68484654,125536
2019/09/03 12:10:00,50.68731777,50.69596706,50.64036448,50.66255609,253600
2019/09/03 12:11:00,50.66275378,50.67990409,50.65766306,50.67001919,89276
2019/09/03 12:12:00,50.67496164,50.67743287,50.65146028,50.66013428,103092
2019/09/03 12:13:00,50.66013428,50.66260551,50.64036448,50.65274532,148080
2019/09/03 12:14:00,50.65272061,50.67496164,50.64530693,50.65272061,67708
2019/09/03 12:15:00,50.65519183,50.69473145,50.65519183,50.68484654,112256
2019/09/03 12:16:00,50.68484654,50.70214513,50.66979678,50.67001919,158584
2019/09/03 12:17:00,50.66507674,50.66507674,50.63789325,50.6428357,121828
2019/09/03 12:18:00,50.64330523,50.67249041,50.6428357,50.65519183,104796
2019/09/03 12:19:00,50.65766306,50.689789,50.65739122,50.66260551,79644
2019/09/03 12:20:00,50.66213598,50.6712548,50.65272061,50.66013428,66560
2019/09/03 12:21:00,50.66013428,50.7095588,50.65519183,50.69473145,191976
2019/09/03 12:22:00,50.69720267,50.69720267,50.66507674,50.67496164,67248
2019/09/03 12:23:00,50.67990409,50.68484654,50.64036448,50.65024938,151092
2019/09/03 12:24:00,50.65766306,50.67990409,50.64530693,50.67743287,52160
2019/09/03 12:25:00,50.67619725,50.689789,50.67249041,50.67496164,72996
2019/09/03 12:26:00,50.68237532,50.689789,50.67496164,50.68731777,47356
2019/09/03 12:27:00,50.69057979,50.69473145,50.67496164,50.69226022,66036
2019/09/03 12:28:00,50.68986313,50.68986313,50.66841289,50.67001919,73520
2019/09/03 12:29:00,50.67001919,50.67496164,50.64530693,50.67496164,68572
2019/09/03 12:30:00,50.67619725,50.689789,50.67249041,50.67496164,73832
2019/09/03 12:31:00,50.67249041,50.67249041,50.63789325,50.64530693,130900
2019/09/03 12:32:00,50.64530693,50.64530693,50.62059467,50.63789325,205816
2019/09/03 12:33:00,50.64036448,50.67249041,50.64036448,50.66507674,110504
2019/09/03 12:34:00,50.66507674,50.67001919,50.65272061,50.66010957,59160
2019/09/03 12:35:00,50.65766306,50.67496164,50.65024938,50.67496164,139800
2019/09/03 12:36:00,50.67001919,50.67249041,50.65519183,50.66754796,52388
2019/09/03 12:37:00,50.66754796,50.68113971,50.66754796,50.68062075,79948
2019/09/03 12:38:00,50.67743287,50.69275447,50.66754796,50.67866848,130660
2019/09/03 12:39:00,50.67817423,50.69473145,50.67249041,50.68113971,145636
2019/09/03 12:40:00,50.68237532,50.69470674,50.679311,50.68484654,64116
2019/09/03 12:41:00,50.68484654,50.68830626,50.65766306,50.66754796,166388
2019/09/03 12:42:00,50.67001919,50.67496164,50.65422805,50.67496164,104360
2019/09/03 12:43:00,50.67249041,50.68973957,50.66878357,50.6712548,43524
2019/09/03 12:44:00,50.67249041,50.68237532,50.66260551,50.66631235,65828
2019/09/03 12:45:00,50.66752325,50.67249041,50.65519183,50.65519183,60576
2019/09/03 12:46:00,50.65272061,50.65272061,50.63047957,50.63542202,95852
2019/09/03 12:47:00,50.63789325,50.65272061,50.61928492,50.65272061,84824
2019/09/03 12:48:00,50.65506827,50.65506827,50.63789325,50.64530693,89572
2019/09/03 12:49:00,50.64530693,50.70461635,50.64530693,50.6996739,175672
2019/09/03 12:50:00,50.69843829,50.7095588,50.689789,50.69226022,133912
2019/09/03 12:51:00,50.689789,50.689789,50.66260551,50.67221858,108204
2019/09/03 12:52:00,50.67743287,50.67743287,50.66260551,50.66878357,35292
2019/09/03 12:53:00,50.67001919,50.67496164,50.64777815,50.65519183,41756
2019/09/03 12:54:00,50.65272061,50.65788547,50.62059467,50.63047957,189416
