,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
10035,0.27015121510592954,0.2787047856463358,0.28155671866404797,0.26523457136821266,1.38441080805103,-0.2543732207187628,-8.011052731737763
10036,0.2610903367113088,0.28147050848024147,0.2761341797292081,0.2639081751333014,1.4443653840527984,-0.2543732207187628,-12.900383400478873
10037,0.2601712982854881,0.28460928227319887,0.27484064060634567,0.26426938620391954,1.475338723977567,0.018757540312203256,5.109677350952543
10038,0.2501412516353427,0.28525183048529457,0.27096357721540004,0.26326158035034536,1.4547145903617404,-0.20668874185422909,2.134538434782875
10039,0.2547364420739962,0.2853733937238575,0.2700021900153332,0.2634471845028068,1.3812167274680873,-0.011407859127951883,-1.08595348453478
10040,0.2451283176870849,0.28376541536231953,0.26043699277977683,0.2593973133596954,1.5643500611712435,-0.6458111963645634,-12.164801549146894
10041,0.23017306386806674,0.28241471343452124,0.2523433643496892,0.25564743267162965,1.594817822622612,-0.6458111963645634,-14.054055778774991
10042,0.21889813912508513,0.2807424158344058,0.24498010295998696,0.25192698416871456,1.5375359882178325,-0.6809521527365364,-0.7740064426172575
10043,0.20720129211886942,0.2777837355450599,0.24080887831343503,0.24947547196507341,1.4155307801901833,-0.47757639406394103,0.5525571727290345
10044,0.20887226953814347,0.27525792300513136,0.23676457292974082,0.24695721600083484,1.3804300590428509,-0.5180193257233453,0.8810717207152423
10045,0.2122225801935251,0.27320164015198656,0.23437723014131634,0.24512465466873926,1.3373464742648913,-0.40874626560542177,0.7192311934323323
10046,0.2171018362863237,0.27171651129406027,0.23278446098416855,0.2436339584535069,1.1927214878714367,-0.36206075186071074,1.534774975268697
10047,0.21877281370559296,0.26985125623850464,0.2315191020777694,0.24229341796040818,1.0649725245300727,-0.35251001322655323,0.4294446286268097
10048,0.21919055890562328,0.26695689518773147,0.2291613968409432,0.24043133462509741,1.12813865928091,-0.4826243109407487,-1.6230092761550565
10049,0.21667573695987627,0.2623902365368428,0.2263942051195331,0.23833467800540722,1.0413267395277306,-0.5612469146752109,-2.5663102650920133
10050,0.19425120951253388,0.25309612126877995,0.21221217901576728,0.23068158141293804,1.434405586692069,-1.4520933176621442,-40.17981962668577
10051,0.18004789468697385,0.245635101306845,0.20536007080746624,0.22607874941633388,1.5353323813042918,-0.8551221469775976,-28.003068212804884
